id,date,username,tweet
1338971646112088064,2020-12-16,puturahyuni_,"Tuh di igd covid rsud depok, pasiennya masih banyak bener. Bahkan gua nguping om perawatnya, lantai 7 sama 8 khusus isolasi covid full semua pasiennya hhhhh"
1338881681961361408,2020-12-15,n0t_ur_bby,"dari kasus pertama korona sampe bencong kompak lahirnya di depok , Depok luar biasa"
1338857264480849921,2020-12-15,jaenielpinkeu96,"Untuk covid, Depok masuk zona apa, guys?"
1338788571675684865,2020-12-15,republikaonline,Total pasien positif Covid-19 di Depok mencapai 13.238 orang.   https://t.co/UtfoGv4FPJ
1338786265290850304,2020-12-15,depoknegeri,Kegiatan tersebut juga dihadiri oleh FORKOPIMDA Kota Depok dan Bawaslu Kota Depok dengan tetap menerapkan Protokol Kesehatan COVID-19.  #Jaksa #JaksaAgung #Kejaksaan #KejaksaanRI #KejariDepok #KPURI #KPUKOTADEPOK #KPU #Pilkada2020 #Pilkada #PilkadaDepok  https://t.co/828W7dzyJ7
1338730115329449990,2020-12-15,a_ndraaa,@nurazizahhtq @faizaufi depok kepanjgan dari daerah percobaan korona
1338713031551963138,2020-12-15,rizky_rwc,Kota depok &amp; bekasi zona merah covid 19  Jangan lupa untuk selalu menerapkan protokol kesehatan 3M  #RWCstayhealthy #covid_19 #covid #covid19indonesia #covi̇d19 #depok #protokolkesehatan #zonamerah #jualbelirumah  https://t.co/Z0Rt6V5hhI
1338697288550531073,2020-12-15,kusayangkamuloh,"@genioid corona ga nyampe ke perbatasan kab. bogor dan depok, itu kan daerah di luar atmosfer"
1338678043330527233,2020-12-15,sonorafm92,"09.51 #BeritaSONORA - Kasus aktif Covid-19 di Depok kini mencapai 2.547 pasien hingga Senin kemarin, terbanyak merupakan warga Kecamatan Sukmajaya dengan 382 kasus aktif.  https://t.co/7X1Syah4Nb @kompascom"
1338677009342296065,2020-12-15,mediaindonesia,"Pada 13 Oktober lalu, Gubernur Jawa Barat Ridwan Kamil mengatakan akan memprioritaskan warga Kota Depok untuk mendapat vaksin covid-19.   https://t.co/lszxJamxbB"
1338676537629966336,2020-12-15,kompascom,"Kasus aktif Covid-19 di Depok kini mencapai 2.547 pasien hingga Senin kemarin, terbanyak merupakan warga Kecamatan Sukmajaya dengan 382 kasus aktif.  https://t.co/YAZEyHZWvs"
1338625329875709952,2020-12-15,kompascom,"Jumlah kasus aktif Covid-19 di Depok terus bertambah. Kini 2.547 pasien yang masih ditangani saat ini, terbanyak sepanjang riwayat pandemi.  https://t.co/0xV7Wf0vDm"
1338617914077790209,2020-12-15,rizkyk_a,"@selvitastic Beritanyaa valid ga tuh tapi ? Wkwkwkwk kan depok kasus pertama covid juga kalo ga salah, mngkin karena itu, tapi kayaknyaa zona merah mah pasti pertama model surabaya, jakarta, bandung gitu2 sel"
1338548839075090433,2020-12-15,ehdiaalagi,Anying depok jadi kelinci percobaan vaksin mentang2 awal datang nya corona dari depok 😡
1338526256422240256,2020-12-14,wanghabits,@seuniside soalnya depok kota pertama yg ada kasus covid ga si?
1338492255326236672,2020-12-14,reksosugondo,Kondisi depok saat pasien covid pertama kali muncul
1338471301996924933,2020-12-14,denayangrh,"@ahbingungdeh @faizaufi Kalo di China corona asalnya dari Wuhan, kalo di Indonesia kan dari Depok tut, wajar 🤣"
1338456822315769857,2020-12-14,anhariabd,@faizaufi Hmm  Hanya karna depok jd tempat pertama mncul covid ya?
1338445652863250432,2020-12-14,semancka,WARGA DEPOK JADI VIRUS CORONA SEMUAA 😭👍🏻😭👍🏻😭👍🏻😭👍🏻😭👍🏻😭👍🏻
1338444884890415106,2020-12-14,tempodotco,Kabupaten Bekasi dan Kota Depok Masuk 8 Zona Merah Covid-19 di Jawa Barat  https://t.co/s45LKt1vS0 #TempoMetro
1338429151057833984,2020-12-14,qiranawf,"kalau ga salah dulu org indonesia yg pertama tertular covid. org depok juga ga sih? atau bekasi? seingat gw depok dah, depok depok wkwk..."
1338398351616659456,2020-12-14,mmjprtm,@faizaufi @carolvys covid pertama dari depok jadi wajar wkwk
1338396177058820097,2020-12-14,inspekturvijaya,"@dhikarinop @astronutt_ Yoh ngopi2 ning semarang Cah 2, soko Depok karo Sragen rene ning Semarang  Ta ceritani hal2 menarik, tentang bagaimana pasien2 di ruang isolasi covid dan ""sedikit"" statistik tentang kematian pasien di ruang isolasi"
1338385242839642112,2020-12-14,jpnncom,"Daerah yang perlu diwaspadai yaitu Kota Cimahi, Garut, Majalengka, Kabupaten Karawang, Kabupaten Bekasi, Kabupaten Bandung Barat, Kota Bandung, dan Kota Depok. #Covid-19  https://t.co/aWhXGhSycy"
1338356389941489665,2020-12-14,depok_pos,Update Covid-19 Depok: Pasien Sembuh Kembali Bertambah  https://t.co/y8tfgrY19J  https://t.co/a6oQ7OhGl3
1338350596768878593,2020-12-14,depokinfo_,#News: PKS Ingatkan BPOM Profesional Periksa Vaksin Covid-19 Impor  https://t.co/kCuyQg2vV6 | Depok News
1338346268871913473,2020-12-14,depok_pos,Update Covid-19 Depok: Pasien Sembuh Kembali Bertambah  https://t.co/aYQDofBUWc
1338343772006989825,2020-12-14,dindaluthvianti,"Sebelum makan siang, mari kita berpikir gaya anak-anak Depok usia 11 tahun: kan ada tuh ye uang yang disita dari para koruptor, gimana kalau dibeliin vaksin covid, agar kita semua divaksin kagak pakai bayar? Itu duit rakyat, balikin lagi napa..."
1338316193204092929,2020-12-14,ahmadnormaulana,"Kisah Widiana, Relawan Pemulasaran Jenazah COVID-19 di Depok - iNews Pagi 14/12  https://t.co/lSB4NtWo5p  https://t.co/LkyoA8IHbQ"
1338283887454130177,2020-12-14,pratamagalih47,"@rdi971 #DBDSHOW dari kota depok kalo aa sih ngga susah buat minta izin ngga masuk ke kantor ,soalnya ya kalo lagi covid begini ngga terlalu sibuk kerjanya makasih."
1338091019280084994,2020-12-13,edlz_redz,Hallo @dinkesdepok @KemenkesRI . Apa bedanya peraturan mengenai covid di jkt sm depok. Di depok lewat dari 10hari walau masih positif  tp dianggap sudah tidak menular dan gak perlu swab lagi. Sedangkan di jkt swab ke 2 positif masih harus isolasi di wisma atlet?
1338016034368864258,2020-12-13,tempodotco,Target pemberian vaksin Covid-19 di Kota Depok meleset dari perkiraan semula. #TempoMetro  https://t.co/xgwne1gkaa
1338004311326900225,2020-12-13,namakupujaaa,Saya sebagai warga depok yang mendapatkan kota pertama vaksin covid merasa seperti monyet percobaan
1337998622932123649,2020-12-13,susu_untuk_taka,@thoriqul_haq Percaya tidak percaya. Di RS menangani covid walau ditanggung oleh Kemenkes. Tapi bisa pake jalur VIP. Seng akeh duit...pelayanane bedo. Mau bantah? Aku krungu Dewe Depok dewe
1337823429634846720,2020-12-13,mf_anolyte1,ANOmedika Sanitation Solution for COVID-19 #sanitizer #disinfektan #masker #virus #bakteri #jakarta #bogor #depok #tanggerang #bekasi #bandung #solo #semarang #jogya #surabaya #bali #medan #padang #palembang #lampung #kalimantan #sulawesi #kantor #cafe #coffee #gudang #pabrik dll  https://t.co/8eJrYIAPzV
1337737496772296706,2020-12-12,yourlil_lily,"Ga cuma Medan sama Solo aja pak, Tangsel, Depok, Kalbar dll juga pilkada kok. Tangsel aja kepala KPU nya meninggal krn positif covid"
1337709110192533505,2020-12-12,bluenpurples,"@adhjae kan klw di film2 zombie gitu mungkin bgtt, apalagi vaksinnya ga jelas bener/ga, namanya jg teori konspirasi kan ga tau bener atau engga🤣  tp lucu gt sih, soalnya banyak hal2 yg buruk mulainya dr depok ya ga sih? waktu itu aja kasus covid pertama kali dr depok(?)"
1337679750983106562,2020-12-12,bluenpurples,"@adhjae knp jd keinget percobaan vaksin covid di depok, terus pada ngira bakal jadi zombie gitu😭"
1337652149577080832,2020-12-12,ukliknet,Ketua KORMI Kota Depok Sidik Mulyono Ajak Masyarakat Rajin Senam Aerobik Hindari Penularan Covid 19  https://t.co/d811KHcylB
1337613210933870598,2020-12-12,setsunavie,"Sabtu pagi yg indah mendadak rusak gara2 bokap bilang sodara gw mau dateng sekeluarga dari depok 😑 Cuy ngapain sih masih covid gini udah keliling2, mana bawa balita pula...."
1337607799174438912,2020-12-12,windiprimiadhi,"Saya tidak peduli dengan berita breaking news perihal seseorang yang datang ke PMJ, lebih serius melihat ke berita penyebaran &amp; pengendalian infeksi COVID-19 di wilayah Jabodetabek dsknya soalnya ini sudah lewat Pilkada serentak terutama di Tangsel &amp; Depok - apa kurvanya naik ?"
1337593756564918272,2020-12-12,zafranvahrizha,"Covid awal dari depok, vaksin awal dimulai dari depok juga... 😲😲  Ada apa dengan Depok..?  Vaksin sinovac : 🤤😋🧐  https://t.co/E47fi8YEmw"
1337503388603273217,2020-12-12,florennita,"@restrodepok @Polrestro_Depok @pemkotdepok ada kerumunan warga saat masa tanggap darurat covid. Daerah beji, depok. Saya harus lapor kemana? Ini sdh meresahkan warga krn kerumunan di warmindo seringkali lewat tengah mlm dan mengganggu warga.  https://t.co/BVs3fWloEu"
1337416812862959622,2020-12-11,mediaserunicoid,"Cinepolis Cinemas Depok Town Square (Detos) kembali dibuka, setelah keluar himbauan pemerintah untuk menutup sementara lantaran pandemi Covid-19.  Baca berita selengkapnya di  https://t.co/oZc9y3o8sI   https://t.co/ah4NwQ0c08"
1337391699937521664,2020-12-11,kompascom,"Pemerintah Kota Depok mencatat 234 kasus baru Covid-19, lalu 244 pasien diklaim sembuh. Namun, masih ada pasien Covid-19 di Depok yang meninggal.  https://t.co/oWP76iKaEp"
1337332410011144194,2020-12-11,_yourbo0,@mandaa_ra Selamat ulang tahun covid 19 depok
1337285181682507776,2020-12-11,hafizahrana,"Terus dengan bapak Rizieq dijadiin tersangka karena pesta pernikahan anaknya, ini kok kayak berat sebelah gitu ya. Ini polisi-polisi ngga ada yang mau main ke daerah Tangerang, Depok, Bekasi yang bikin pesta udah lengkap sama dangdutan tutup jalan pas lagi Covid?"
1337226282925400069,2020-12-11,helmihelmimoze,"@CNNIndonesia Vaksin Corona dri China, jika tidak memenuhi standard @WHOIndonesia , @BPOM_RI @Warta_MUI Sgra siapkan kesatuan Menpor&amp;Kujang untuk Tangkap @jokowi dari Istana Bogor masukan ke RTM Depok, Krn RI sudah bayar DP vaksin yg tidak jelas  @PBIDI @Puspen_TNI @bpkri"
1337215447444254720,2020-12-11,pmbintang,Kemarin w liat mobil dinas kesehatan depok bawa vaksin. Semoga itu vaksin corona
1337158990124310528,2020-12-11,ggomeztha,"wiiii kota saya loh ini [UPDATE] Kasus Covid-19 di Depok Tembus 12.109 Download aplikasi  https://t.co/i6ooNjJAN7 untuk akses berita lebih mudah dan cepat: Android:  https://t.co/mLp12LEzWN iOS:  https://t.co/fQENnbcgm3Klik untuk baca:  https://t.co/mJlmyac5Q4"
1337072266102784000,2020-12-10,zaein92958331,"@Thetrue4all @msaid_didu @jokowi @MUIPusat @muhammadiyah @fadlizon @ustadtengkuzul @hnurwahid @haikal_hassan @mohmahfudmd @nahdlatululama @tvOneNews @karniilyas @ReflyHZ @IrmanputraSidin @musniumar @dipoalam49 Dr luar negeri itu sdh shrsnya cek kesehatan, karantina, itu yg diabaikan sibibib, dan apsa akhirnya yg ngadep dia pada kena, reza patria (wagub), anies (gub) calon walkot depok juga kena covid... Ketiganya ngadep bibib, Fakta berbicara spt itu... 😁, paham ya....!"
1337041198326931456,2020-12-10,adydestagre,"Perasaanbaru kemaren kasus covid pertama di Depok. Udah mau 2021 aja,,,"
1337040386221617152,2020-12-10,bobagrentea,@princessrumii Gmn? Udah ada kulakan covid blm depok semenjak pilkada? Wkwk
1337019232387624967,2020-12-10,pingpointid,"Setelah dilakukan pengecekan, total ada 51 orang yg melakukan pencoblosan hari ini. 4 pasien non COVID-19 dan 47 pasien COVID-19.  51 Pasien di RSUD Depok Tidak Ketinggalan Menggunakan Hak Pilihnya  https://t.co/qAJbnltKF3  #PilkadaDepok #PilkadaCOVID19 @depokita  https://t.co/Q7aTh1BT8n"
1337006283497426944,2020-12-10,lusehat,Ada istilah lama yang perlu direvisi ; Warga Depok hidupnya habis buat nyari puteran balik MENJADI hidupnya habis buat nyari puteran balik sama jalanan yang ga diportal COVID.  Ngehe emang dikira virus takut sama portal apa. Logikamu mana wahai akamsi &amp; hansip sip sip
1336995679005241345,2020-12-10,detikcom,"3 kota administratif di DKI Jakarta kembali masuk zona merah. Tangerang, Tangerang Selatan, Depok dan Bandung juga kembali masuk zona merah COVID-19.  #covid19 #newnormal   https://t.co/VUTAMOfiFh"
1336971992440901632,2020-12-10,detikhealth,"3 kota administratif di DKI Jakarta kembali masuk zona merah. Tangerang, Tangerang Selatan, Depok dan Bandung juga kembali masuk zona merah COVID-19.  #covid19 #newnormal   https://t.co/rbeGPfHNvb"
1336961309351415811,2020-12-10,asdfghjklohgitu,kalo 2020 kaga ada corona gua yakin banget ini kpop idol ke indonesia udah berasa kek pp depok-bekasi
1336960912914141185,2020-12-10,tempodotco,"Dadang Wihana mengatakan, sejak Senin 7 Desember 2020, Satuan Tugas Penanganan Covid-19 menyatakan Kota Depok bersama 6 kota kabupaten se Jawa Barat masuk zona merah. #TempoGrafis  https://t.co/TKDwuZ6I0r  https://t.co/Mg0D06UGMd"
1336945014522273793,2020-12-10,pemkotdepok,"Semoga aplikasi DSW ini bisa menjadi media bagi warga Depok untuk merasakan berbagai kemudahan dalam mengakses puluhan layanan informasi Smart City. Mulai dari layanan pengaduan, perizinan, informasi Covid-19, layanan kesehatan, dan puluhan layanan lainnya.⁣⁣ ⁣⁣"
1336942742576848900,2020-12-10,kompastv,"RSUD Kota Depok, Fasilitasi Pasien Covid-19 Lakukan Pencoblosan  https://t.co/WIBlmRn1gH  https://t.co/kSneus1lUI"
1336935498342809600,2020-12-10,pungpurwanto,Salut utk anggota KPPS ini @KPU_ID  Begini Perjuangan KPPS Layani Warga Terpapar Covid-19 di Depok  https://t.co/cVIISetWim
1336921763947532288,2020-12-10,elsielsss,"@ayusintya_SSR wah ayuuu suami ayu positif covid? :(( sabar ya ayu, semoga cepet pemulihannya ya biar ga lama pisah""nya 🤲 Semoga ayu dan keluarga depok selalu sehat dan terjaga... 🤲 Iya kesel ya yu, suka ada aja yg bandel kesana sini apalagi kantor wfo, aku kira jabodetabek wfh semua yu"
1336911434404392960,2020-12-10,depoknegeri,"2. Peninjauan ini memastikan Pemilihan Walikota dan Wakil Walikota Depok dapat berjalan dengan Demokratis , aman dan tentunya tetap menerapkan protokol Kesehatan guna memutus mata rantai penyebaran Covid-19. #walikotadepok  https://t.co/Uoq07gVM5z"
1336907433038336002,2020-12-10,jjrizal,"yg menang golput en bomat bung, ada info sejak 2010 angka golput depok 45.81 persen, lantas 2015 turun sedikit 43.88 persen, nah sekarang beberapa pengamat meramalkan akan kembali berjaya dlm perolehan suara krn wabah Covid 19 en terutama krn lu lagi lu lagi"
1336890836848537606,2020-12-10,ddtcnews,"LOMBA GRAFITAX DDTCNEWS 2020: Arie Widodo, Depok, Jawa Barat Insentif Pajak Covid-19  https://t.co/tb0klLw3KV  #lombainfografispajak #grafitax #infografis #pajak"
1336886960443465728,2020-12-10,fadlizon,"Mensos Juliari Korupsi Dana Bansos Covid-19, Fadli Zon: Memang Sudah Salah dari Awal - Pikiran Rakyat Depok  https://t.co/2a6plLISSD"
1336882610417483779,2020-12-10,jatamnas,Sementara itu...  2.280 Pemilih Pilkada Depok Positif Covid-19  https://t.co/KbMsgG4Vvz
1336854647680581632,2020-12-10,prambors,Gubernur Ridwan Kamil merencanakan Depok sebagai kota pertama yang akan mendapatkan vaksin Covid-19 di wilayah Jawa Barat.  #PramborsNews    https://t.co/EWART1F1mk  https://t.co/rPkiNgxjTs
1336847293069160450,2020-12-10,jaring_,Partisipasi pemilih di sejumlah Tempat Pemungutan Suara (TPS) Depok tak sesuai target. Banyak pemilih enggan menggunakan hak suara karena Covid-19.   https://t.co/zlAtSyu7BU  https://t.co/UHasAcpVki
1336845715692130305,2020-12-10,jaring_,"Pasien isolasi mandiri positif Covid-19 mencoblos surat suara tanpa menggunakan sarung tangan. Kejadian ini ditemui di TPS 52 Kelurahan Mekar Jaya, Sukmajaya Kota Depok   https://t.co/0IPhxVB9Pz  https://t.co/c1FKK7cxlr"
1336842048373026818,2020-12-10,abang_faey,@DheeCanim Gada bund di depok cuma 2.280 orang pemilih  positif covid 19 😑😔   https://t.co/Bgl5GUyo8x
1336835825141645312,2020-12-10,uno_vic,"@CNNIndonesia Budayakan membaca: Jakarta, CNN Indonesia --   Ketua Komisi Pemilihan Umum (KPU) Kota Depok, Nana Shobarna mengatakan ada 2.280 warga terkonfirmasi covid-19 yang masuk dalam Daftar Pemilih Tetap (DPT) pada pemilihan kepala daerah (Pilkada) 2020."
1336829861982158856,2020-12-10,luki_suarez,@VIVAcoid 2.280 Pemilih Pilkada Depok Positif Covid-19  https://t.co/H11YgrgF6P
1336802816027815937,2020-12-10,kompascom,Jumlah pasien Covid-19 yang masih dirawat atau isolasi mandiri di Depok mencapai 2.362 orang.  https://t.co/ExSZpekAIv
1336736400931078150,2020-12-10,panjaitannoven,"@MataIndonesia8 Masa 1hr ini lsg dinyatakan Positive Covid? Apa mmg tdnya sdh positive tp ttp datang ke TPS? Di TPS 5 depok td Saya nyoblos, protokol kesehatan sangat ketat. Sblm masuk area TPS wajib cuci tangan, Dan di kasih sarung tangan utk nyoblos. Dan di TPS cuma Ada petugas. Jgn2 hoax aja"
1336715263580880897,2020-12-09,zahrah40291660,2.280 Pemilih Pilkada Depok Positif Covid-19  https://t.co/MhBsraZjDD
1336715156412231682,2020-12-09,zahrah40291660,@tribunnews 2.280 Pemilih Pilkada Depok Positif Covid-19  https://t.co/MhBsraZjDD
1336704399616266241,2020-12-09,1800crying,@transparentiger kyk orang depok dpt vaksin covid
1336693094725513216,2020-12-09,kompasiana,"Pilkada Depok 2020 Zona Merah, Begini Protokol Kesehatan Covid-19 di Wilayah Saya  https://t.co/xKEnguDRrd"
1336689594696286209,2020-12-09,ydgiannp,Sebanyak 1.280 warga Depok tercatat sebagai pasien covid-19 di 24 rumah sakit dan 1.152 lainnya melakukan isolasi mandiri atau orang tanpa gejala (OTG)  CLICKBAIT BANGSATT
1336685327868555267,2020-12-09,a_i_u_ek0,Udah ga heran depok kan jadi pioneer covid 19 di Indonesia
1336677659686830081,2020-12-09,putraerlangga_,2.280 Pemilih Pilkada Depok Positif Covid-19  https://t.co/ZJV9neZWMu
1336675069272023048,2020-12-09,hongkiy1,"depok emang sdh ""dikapling"" ma pks, walaupun cawalkot nya kena covid-19 tetap aja dipilih, cmiiw 🙏"
1336665431868723202,2020-12-09,semut_ibrahim_,Sssttt... 🤫  Siapa yg harus bertanggungjawab jika penyebaran semakin masif?  @KPU_ID @ridwankamil  2.280 Pemilih Pilkada Depok Positif Covid-19  https://t.co/H2cfvqptbF
1336653783854563328,2020-12-09,ronin4711,"""Ketua Komisi Pemilihan Umum (KPU) Kota Depok, Nana Shobarna mengatakan ada 2.280 warga terkonfirmasi covid-19 yang masuk dalam Daftar Pemilih Tetap (DPT) pada pemilihan kepala daerah (Pilkada) 2020"" . . Yang masuk DPT bukan positif pas selesai nyoblos"
1336650381061836800,2020-12-09,jr205146,"ngeri juga pks bisa hampir kalah di sini... gw ga expect sampe 46%.  katanya gara gara om wowo kena hajar isu lobster, lalu kasus bansos covid, eh tim paslon 1 santai santai (atau terlambat mencegah?)  dan tau sendiri warga depok banyak yg gapernah ngelaju ke jakarta"
1336644305797042176,2020-12-09,abadiaulia2,"Prof @mohmahfudmd sedang ada pertemuan dg Arab Saudi,sementara ada berita sekitar 2000an orang (termasuk petugas KPPS) di Depok terdampak Corona #BeritaTerkini"
1336643734277038081,2020-12-09,rozydrwn,"@CNNIndonesia Judulnya kebiasaan biar rame, padahal tinggal bikin judul “ 2.280 pasien covid di depok ikut serta mencoblos/memilih di pilkada depok”"
1336641000920371202,2020-12-09,merdekadotcom,"Cawalkot Depok Idris: Saya Diberi Ujian Positif Covid-19 Karena Kurang Sedekah: Selama isolasi, Idris memanfaatkan untuk merenung atas dosa yang telah dilakukannya.  https://t.co/PaLTkTQXjF"
1336639365745844224,2020-12-09,bobotoh_doank,"@pikobar_jabar Min, katanya yg nyoblos di depok 2000an positif corona ya??"
1336627164712615937,2020-12-09,vitobasterbine,Cawalkot depok positif COVID-19 tapi nyoblos di tps demi kebutuhan konten di tv😖😖
1336625756261076992,2020-12-09,makeitrednotblu,"@CNNIndonesia Mungkin kalo judul nya ""2280 pasien covid terdaftar sebagai pemilih pilkada Depok"", gaada yang baca kali ya, emang xianying yang bikin judul"
1336624968042483712,2020-12-09,detikcom,"cawalkot Depok, Mohammad Idris sempat dinyatakan positif Corona. Idris berbagi cerita tentang kondisinya saat pertama kali mengetahui Corona menjangkitinya. #Depok #MohammadIdris  https://t.co/cACSJrGAQS"
1336621377722445824,2020-12-09,dailymatenews,"Sambil Pantau Quick Count Depok, Cawalkot Idris Cerita Pengalaman Kena Corona  https://t.co/xPNiUAF9fS #news dan baca juga berita lainnya di situs  https://t.co/xeLAFysKe2  https://t.co/BU9ZiTV0Bc"
1336609898902159361,2020-12-09,penghunimu,@efenerr Terus di depok ada 2.280 pemilih yg positif covid. Impresive 👏🏻
1336609271950143493,2020-12-09,fathandiaz_emir,"@CNNIndonesia Ini bocoran informasinya  ""Ketua Komisi Pemilihan Umum (KPU) Kota Depok, Nana Shobarna mengatakan ada 2.280 warga terkonfirmasi covid-19 yang masuk dalam Daftar Pemilih Tetap (DPT) pada pemilihan kepala daerah (Pilkada) 2020""  Sebelum Pilkada, mereka udah pada kena virusnya"
1336602420793774086,2020-12-09,merrynancylia,Pilkada Depok... Era covid...  Semoga yg terpilih walkot depok amanah dalam bertugas...  #kpps  #pilkada  #depok  #covi̇d19  https://t.co/uUXuXhs4e6
1336596198698885120,2020-12-09,cakradara20,"@farhanalv klo dibaca lagi, mending judul beritanya ganti   2.280 orang di depok yang positif covid (dalam perawatan &amp; isolasi mandiri) tetap terdaftar sebagai pemilih pilkada serentak   bukan terpapar setelah datang ke TPS tutup jam 1 siang tadi"
1336594817048965120,2020-12-09,hapriyandi1,"@iwanfals Dia yg Corona bisa memang  apalagi kalo dia sehat yak, leren dah warga Depok 👍👍👍"
1336591010399354880,2020-12-09,nugrahaargy,@CNNIndonesia Saran judul berita = 2.280 Pemilih Pilkada Depok merupakan Pasien Positif Covid-19
1336586998430138368,2020-12-09,metaforamalam,"@_chesalestyn @CNNIndonesia Hahaha lanjut.. aku cuma usul sama cnn gimana kalo judulnya ""2.280 pasien covid-19 di Depok Masuk DPT atau 2.280 pasien Covi-19 punya Hal pilih"" biar g ambigu"
1336586708897259520,2020-12-09,komceu,"@risara94 mungkin mksd beritanya daftar pemilih yng udah positif covid sblm pemilunya deh ""Ketua Komisi Pemilihan Umum (KPU) Kota Depok, Nana Shobarna mengatakan ada 2.280 warga terkonfirmasi covid-19 yang masuk dalam Daftar Pemilih Tetap (DPT) pada pemilihan kepala daerah (Pilkada) 2020"""
1336582558759325700,2020-12-09,herditiya1,"Semangat, hayo nyonblos! Jangan Golput. Selamatkan hak pilih kalian.  2.280 Pemilih Pilkada Depok Positif Covid-19    https://t.co/xdUkhnXEGq"
1336581817307033601,2020-12-09,alphytodia,"gilee judulnya parah.. padahal bukan positif karena pilkada.. Tinggal dikasih kata ""Pasien"" doang susah amat.. Harusnya: ""2.280 Pasien Positif Covid-19 Tercatat Sebagai Pemilih Pilkada Depok"" atau ""2.280 Pemilih Pilkada Depok Adalah Pasien Positif Covid-19""  damn media"
1336579674315530245,2020-12-09,cnnindonesia,2.280 Pemilih Pilkada Depok Positif Covid-19  https://t.co/qTGCMd1hoM
1336568689705959425,2020-12-09,marwan_marup,"Pradi-Afifah Akan Utamakan Penanganan Covid-19 di Depok jika TerpilihDownload aplikasi  https://t.co/TfPS5DUXFP untuk akses berita lebih mudah dan cepat: Android:  https://t.co/8xcMtQYR9E iOS:  https://t.co/8x26vl1Wt7Klik untuk baca:  https://t.co/L9NzD5sb17"
1336567927890317312,2020-12-09,iqbaldotdot,"@pluiviophile @collegemenfess Di lembang, bandung namanya jendela alam. Tapi kayanya ga nerima dia deh soalnya covid. Kalo dom kamu jakarta depok, bisa coba ke d'kandang. Dia agrowisata tapi nerima magang kalo gasalah"
1336563946078138370,2020-12-09,terasjabar_1," https://t.co/YVUxz0Q6Ar  Pemkot Depok Belum Maksimal dalam Menangani Pandemi Covid-19, Cawalkot Depok Pradi Takut Muncul Klaster Pilkada  #depok"
1336563835767988224,2020-12-09,erikuyyy,@ISpazzer @megamrani @hwangjinara_ @collegemenfess Dlu ak di asterdam pas covid baru di depok. Cuman 700an 2 minggu
1336562741486657537,2020-12-09,radioelshinta,Petugas KPPS jemput bola atau mengambil suara dari masyarakat yang diduga terpapar Covid-19 di salah satu perumahan Kawasan Depok Jawa Barat. 📸 Bai #ElshintaEdisiSiang  https://t.co/ZdgQpjg3Hz
1336551411274850305,2020-12-09,chibbisky,warga Depok abis vaksin covid..
1336531280687558662,2020-12-09,naura_diva,@TukangPomPom Depok dapet vaksin corona duluan
1336527630141542401,2020-12-09,vivacoid,"Sembuh dari COVID-19, calon petahana Wali Kota Depok, Mohammad Idris, mendatangi TPS 14 di dekat rumahnya di kawasan Jatimulya, Kecamatan Cilodong, Depok, Jawa Barat, Rabu pagi, 9 Desember 2020. ""Sehat-sehat ya semua,"" katanya kepada wartawan.  https://t.co/nejRRwF9Tp  https://t.co/Y5YW7n9ud5"
1336525785956544513,2020-12-09,detikcom,"Calon Wali Kota Depok nomor urut 1, Pradi Supriatna, berjanji akan fokus menangani pandemi Corona (COVID-19) jika terpilih nanti. #Pilkada2020 #Depok  https://t.co/MOgxqIWLSO"
1336515375861665793,2020-12-09,vrastoadjie,"@cumi_ksr @tubbirfess Kalo Depok terjadi Covid backfire / zombie apocalypse terus ditembokin, Daerah terdekat sama Depok mgkn akan dijual murah krn deket sama pusat Apocalypse nya... 😭😭😭"
1336513031723864065,2020-12-09,vivacoid,"Sembuh dari COVID, Petahana Wali Kota Depok Datangi TPS Bareng Istri  https://t.co/Gfo1G6moUx #pilkada"
1336510767424655361,2020-12-09,kompascom,"""Mudah-mudahan Warga Depok datang ke TPS , enggak usah takut masalah virus Covid-19 karena untuk kepemimpinan Depok ke depan,"" ucap Imam. #Pilkada2020  https://t.co/7h7VfAUms7"
1336507703070482433,2020-12-09,indopolitika,"Pilkada Serentak, Pasien Covid-19 di RS Depok Difasilitasi untuk Mencoblos  https://t.co/pPidEjej4G"
1336507675278917636,2020-12-09,indopolitika,"Pilkada Serentak, Pasien Covid-19 di RS Depok Difasilitasi untuk Mencoblos  https://t.co/pPidEjvTWe via @Indopolitika"
1336505458819956738,2020-12-09,slickfinger_,"Kayaknya Depok si dia lagi nih.  Historically speaking petahana pasti menang &amp; fakta bahwa geng itu mostly ga terlalu peduli covid, yg penting suara masuk &amp; menang lagi.  Di sisi lain, geng progresif dikasih calon yg ga kredibel, udah mah covid. Enakan juga netflixan.   Yeay pks!"
1336498937037873159,2020-12-09,kompascom,"“Mudah-mudahan masyarakat bisa terus ikuti protokol Covid-19 hari ini dan klaster pilkada tidak akan terjadi,” kata calon wakil wali kota Depok itu.  https://t.co/cTNX32EjjQ"
1336498530752446464,2020-12-09,sehatdif,@txtdaridepok Harapanku depok bebas corona dulu deh
1336498352754724864,2020-12-09,fitradiobandung,"Gubernur Jawa Barat Ridwan Kamil mengatakan, ada tiga pihak yang diutamakan mendapat vaksin Covid-19, yakni, tenaga kesehatan, TNI dan Polri, serta warga di zona merah yang mayoritas berada di wilayah Bogor, Depok, Bekasi (Bodebek) dan Bandung Raya. #StayFitForLife  https://t.co/1cRE6sysHV"
